"Construct", "Probability", "logOddsRatio", "Hyperprior_density", "Mean_probability_hyperprior", "Variance_hyperprior", "Hyperprior_density_cumsum", "Hyperprior_density_CI", "Log_Odds_hyperprior", "Hyperprior_logOdds", "Hyperprior_logOdds_cumsum", "Hyperprior_logOdds_CI", "logOR_prior_elicitation", "variance_prior_elicitation", "Prior_qual_density", "Prior_qual_density_cumsum", "Prior_qual_density_CI", "p_Prior_qual", "Prior_qual_quantile_0.05", "Prior_qual_quantile_0.95", "Posterior_qual_only_mean", "Posterior_qual_only_variance", "Posterior_qual_only", "Posterior_qual_only_cumsum", "Posterior_qual_only_CI", "Posterior_qual_only_quantile_0.05", "Posterior_qual_only_quantile_0.95", "LOGOdds_Ratio_quant", "variance_quant", "Likelihood", "Likelihood_cumsum", "Likelihood_CI", "p_Likelihood", "Likelihood_qual_quantile_0.05", "Likelihood_qual_quantile_0.95", "posterior_QualplusQuant_mean", "posterior_QualplusQuant_variance", "Posterior_QualplusQuant", "Posterior_QualplusQuant_cumsum", "Posterior_QualplusQuant_CI", "p_Posterior_QualplusQuant", "Posterior_QualplusQuant_quantile_0.05", "Posterior_QualplusQuant_quantile_0.95", "posterior_All_mean", "posterior_All_variance", "posterior_All", "posterior_All_cumsum", "posterior_All_CI", "posterior_All_quantile_0.05", "posterior_All_quantile_0.95"
"SocialSupport", 0.94994994994995, 1.84984984984985, 1.01198484758028e-163, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 4.83445973957696e-62, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.950950950950951, 1.85285285285285, 2.39532592789952e-164, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 2.26767777588521e-62, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.951951951951952, 1.85585585585586, 5.65384249953388e-165, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.06147579020489e-62, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.952952952952953, 1.85885885885886, 1.33079537131345e-165, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 4.95831594300622e-63, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.953953953953954, 1.86186186186186, 3.12368579222859e-166, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 2.31128581100584e-63, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.954954954954955, 1.86486486486486, 7.31159097021381e-167, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.07514852496119e-63, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.955955955955956, 1.86786786786787, 1.70665178137229e-167, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 4.99089723087208e-64, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.956956956956957, 1.87087087087087, 3.97252312434742e-168, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 2.3119803823086e-64, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.957957957957958, 1.87387387387387, 9.22096629353901e-169, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.06877187240383e-64, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.958958958958959, 1.87687687687688, 2.1343956151966e-169, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 4.93038961793645e-65, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.95995995995996, 1.87987987987988, 4.92676548857424e-170, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 2.26972278988683e-65, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.960960960960961, 1.88288288288288, 1.13406343021116e-170, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.04270090397991e-65, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.961961961961962, 1.88588588588589, 2.60316254343324e-171, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 4.78015561839729e-66, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.962962962962963, 1.88888888888889, 5.95873006699142e-172, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 2.18685341994789e-66, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.963963963963964, 1.89189189189189, 1.36017448134209e-172, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 9.9837263031667e-67, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.964964964964965, 1.89489489489489, 3.09616443835076e-173, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 4.54842473504317e-67, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.965965965965966, 1.8978978978979, 7.02816418734634e-174, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 2.067877044825e-67, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.966966966966967, 1.9009009009009, 1.5909197164324e-174, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 9.3817480438612e-68, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.967967967967968, 1.9039039039039, 3.59122912543736e-175, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 4.24754679421016e-68, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.968968968968969, 1.90690690690691, 8.0840027033449e-176, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.91905725632308e-68, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.96996996996997, 1.90990990990991, 1.8146725529252e-176, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 8.65232942586335e-69, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.970970970970971, 1.91291291291291, 4.06217450381651e-177, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 3.89290238361107e-69, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.971971971971972, 1.91591591591592, 9.06791345311558e-178, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.74787083079585e-69, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.972972972972973, 1.91891891891892, 2.01857384569649e-178, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 7.83141988238914e-70, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.973973973973974, 1.92192192192192, 4.48095314050178e-179, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 3.50160406283752e-70, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.974974974974975, 1.92492492492492, 9.91938273700121e-180, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.56238808843859e-70, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.975975975975976, 1.92792792792793, 2.18971391477487e-180, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 6.95674612166447e-71, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.976976976976977, 1.93093093093093, 4.8203502281952e-181, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 3.09114048717985e-71, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.977977977977978, 1.93393393393393, 1.05817694217679e-181, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.37065036459892e-71, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.978978978978979, 1.93693693693694, 2.31646892904147e-182, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 6.06498850363925e-72, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.97997997997998, 1.93993993993994, 5.05688584310605e-183, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 2.67811135949598e-72, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.980980980980981, 1.94294294294294, 1.10085040142978e-183, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.18011039210307e-72, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.981981981981982, 1.94594594594595, 2.38980213891639e-184, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 5.18933839200099e-73, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.982982982982983, 1.94894894894895, 5.17349544273882e-185, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 2.27717654495217e-73, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.983983983983984, 1.95195195195195, 1.11684956969314e-185, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 9.97187362110675e-74, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.984984984984985, 1.95495495495495, 2.40432834576519e-186, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 4.3576483734018e-74, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.985985985985986, 1.95795795795796, 5.16156447815033e-187, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.90030343931956e-74, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.986986986986987, 1.96096096096096, 1.10498764523591e-187, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 8.26968712934626e-75, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.987987987987988, 1.96396396396396, 2.35896758153216e-188, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 3.59129066981154e-75, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.988988988988989, 1.96696696696697, 5.02198033630257e-189, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.55635042643608e-75, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.98998998998999, 1.96996996996997, 1.06614562280586e-189, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 6.73068978231269e-76, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.990990990990991, 1.97297297297297, 2.25707782246109e-190, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 2.90473898370446e-76, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.991991991991992, 1.97597597597598, 4.76502324744974e-191, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.25097896111538e-76, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.992992992992993, 1.97897897897898, 1.00316414001248e-191, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 5.37635889339421e-77, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.993993993993994, 1.98198198198198, 2.10604409233245e-192, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 2.30580115058978e-77, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.994994994994995, 1.98498498498498, 4.40911477930251e-193, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 9.86849225915895e-78, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.995995995995996, 1.98798798798799, 9.20500089179988e-194, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 4.21478195099757e-78, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.996996996996997, 1.99099099099099, 1.91639376926496e-194, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 1.79636577435466e-78, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.997997997997998, 1.99399399399399, 3.97863547300431e-195, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 7.64028899148036e-79, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 0.998998998998999, 1.996996996997, 8.23705632446109e-196, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", 2.42829675606567, 0, NA, NA, NA, 0, 2.42829675606567, 2.42829675606567, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.0657973626739291, 3.24279991876249e-79, 1, "outside CI", 1, 0.651772969361946, 0.868227030638054, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"SocialSupport", 1, 2, 1.700585e-196, 0.4333823, 0.01895232, 1, "outside CI", -0.2680646, 0, 1, "outside CI", 2.428297, 0, NA, NA, NA, 0, 2.428297, 2.428297, NA, 0, NA, NA, NA, NA, NA, 0.76, 0.06579736, 1.373491e-79, 1, "outside CI", 1, 0.651773, 0.868227, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"Dysphoria", 0, -1, 5.992552e-116, 0.4333823, 0.01895232, 5.992552e-116, "outside CI", -0.2680646, 0, 0, "outside CI", -1.609438, 0, NA, NA, NA, 1, -1.609438, -1.609438, NA, 0, NA, NA, NA, NA, NA, 0.38, 0.1644934, 3.793805e-18, 3.793805e-18, "outside CI", 2.443272e-17, 0.1094324, 0.6505676, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
"Dysphoria", 0.001001001, -0.996997, 2.002305e-115, 0.4333823, 0.01895232, 2.60156e-115, "outside CI", -0.2680646, 3.952525e-323, 3.952525e-323, "outside CI", -1.609438, 0, NA, NA, NA, 1, -1.609438, -1.609438, NA, 0, NA, NA, NA, NA, NA, 0.38, 0.1644934, 4.420975e-18, 8.21478e-18, "outside CI", 2.853223e-17, 0.1094324, 0.6505676, NA, 0, NA, NA, NA, NA, NA, NA, NA, 0, NA, NA, NA, NA, NA
